PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01004331,STROKE,2212,4,2.882629432369447,1.117370567630553,0.023757714892450228,False
E01004332,STROKE,2480,2,4.052954517894754,-2.0529545178947544,-0.04122431875326944,False
E01004333,STROKE,2110,2,3.3162671566004804,-1.3162671566004804,-0.028655158651104327,False
E01004334,STROKE,2026,8,4.776522426725716,3.223477573274284,0.07161515438999759,False
E01004335,STROKE,2052,6,4.473644494271737,1.5263555057282634,0.033695120928691064,False
E01004336,STROKE,2337,2,2.9181049463554536,-0.9181049463554536,-0.01899166193777944,False
E01004337,STROKE,2225,7,3.5771132819964926,3.4228867180035074,0.0725650532917129,False
E01004338,STROKE,2518,5,2.9561455613056116,2.0438544386943884,0.04073072116684833,False
E01004339,STROKE,2130,4,2.9156873659432976,1.0843126340567024,0.02349441935909716,False
E01004340,STROKE,2578,4,5.97074354477666,-1.97074354477666,-0.03881402275972469,False
E01004341,STROKE,2361,1,4.164200342402706,-3.1642003424027063,-0.0651202380784635,False
E01004342,STROKE,2268,1,3.370486135687738,-2.370486135687738,-0.04977553016949419,False
E01004343,STROKE,1949,1,3.3741117831340945,-2.3741117831340945,-0.05377683567118484,False
E01004344,STROKE,2096,0,4.040613064838673,-4.040613064838673,-0.08825750065367845,False
E01004345,STROKE,1783,4,2.694006464344449,1.305993535655551,0.03092896276338198,False
E01004346,STROKE,2048,4,3.2437772327325005,0.7562227672674995,0.016710320213203286,False
E01004347,STROKE,2371,2,2.890303502763975,-0.8903035027639752,-0.018284045992241305,False
E01004348,STROKE,3014,5,3.4686270766130622,1.5313729233869378,0.02789390644476654,False
E01004349,STROKE,1799,0,5.52877115010711,-5.52877115010711,-0.1303505992591261,False
E01004350,STROKE,2010,4,9.692181984019387,-5.692181984019387,-0.1269640442289179,False
E01004351,STROKE,1781,3,4.906804270376193,-1.9068042703761927,-0.04518290562802432,False
E01004352,STROKE,2022,2,5.389031189649017,-3.3890311896490166,-0.075367652797711,False
E01004353,STROKE,1972,3,5.875248535036397,-2.8752485350363974,-0.0647473406622554,False
E01004354,STROKE,2180,1,4.0546054032506085,-3.0546054032506085,-0.06542245977430851,False
E01004355,STROKE,1884,5,4.683851846698563,0.3161481533014374,0.007283668977721451,False
E01004356,STROKE,1939,5,5.501721800979123,-0.5017218009791229,-0.011393943669120339,False
E01004357,STROKE,1828,3,4.3965006763338526,-1.3965006763338526,-0.032662773152328885,False
E01004358,STROKE,2080,7,5.855585540687251,1.144414459312749,0.02509294697377911,False
E01004359,STROKE,1872,4,3.7948513450370447,0.2051486549629553,0.004741499965137214,False
E01004360,STROKE,1545,2,3.676507840443782,-1.676507840443782,-0.04265219115591782,False
E01004361,STROKE,1548,6,3.407730731715161,2.592269268284839,0.0658862262217642,False
E01004362,STROKE,1972,2,3.7434154761606413,-1.7434154761606413,-0.03925974202761999,False
E01004363,STROKE,1966,3,2.7624383410178184,0.23756165898218162,0.00535777649607326,False
E01004364,STROKE,2566,4,4.284087076905339,-0.2840870769053394,-0.005608195597372357,False
E01004365,STROKE,3168,3,4.065623896623528,-1.0656238966235279,-0.018932648177149427,False
E01004366,STROKE,2246,1,3.8061623803749334,-2.8061623803749334,-0.05921175345795151,False
E01004367,STROKE,2162,2,3.1152826721967677,-1.1152826721967677,-0.023985960267708484,False
E01004368,STROKE,2455,2,3.4683459728370605,-1.4683459728370605,-0.029634844190620745,False
E01004369,STROKE,2167,5,2.07839273757197,2.92160726242803,0.06276136489016121,False
E01004370,STROKE,2415,2,2.436165198445599,-0.436165198445599,-0.008875492120846049,False
E01004371,STROKE,2052,1,3.0379487146821944,-2.0379487146821944,-0.044988816910594726,False
E01004372,STROKE,1890,0,1.871663537247138,-1.871663537247138,-0.04305235152437118,False
E01004373,STROKE,2301,3,3.3702477123172527,-0.37024771231725273,-0.007718520722038101,False
E01004374,STROKE,2472,3,2.7326674848796477,0.2673325151203523,0.005376845421162845,False
E01004375,STROKE,2335,4,2.9819705287761846,1.0180294712238154,0.02106768946292671,False
E01004376,STROKE,2619,3,2.920029164449991,0.07997083555000906,0.0015626578012493634,False
E01004377,STROKE,1892,3,3.8287381782213528,-0.8287381782213528,-0.019052711016078028,False
E01004378,STROKE,1776,1,3.858092634994253,-2.858092634994253,-0.06781953692765309,False
E01004379,STROKE,1948,5,3.1555215322294567,1.8444784677705433,0.04179064878052889,False
E01004380,STROKE,1852,2,4.611743639654692,-2.6117436396546916,-0.06068901021381531,False
E01004381,STROKE,2188,1,3.9116457212236506,-2.9116457212236506,-0.062246490638875156,False
E01004382,STROKE,1929,1,5.181754297271534,-4.181754297271534,-0.09521215568032489,False
E01004383,STROKE,1835,4,3.8163542570636007,0.18364574293639935,0.004287092273646396,False
E01004384,STROKE,2330,12,8.121207697848392,3.8787923021516075,0.08035604707684228,False
E01004385,STROKE,1677,3,5.873055956439985,-2.873055956439985,-0.0701580570490234,False
E01004386,STROKE,1887,0,3.68541424743187,-3.68541424743187,-0.08483994149643244,False
E01004387,STROKE,1569,1,3.041637028032502,-2.041637028032502,-0.051542687786591226,False
E01004388,STROKE,1834,3,4.869852598703904,-1.869852598703904,-0.0436624103163641,False
E01004389,STROKE,1930,4,7.037325465523675,-3.0373254655236748,-0.06913734166270646,False
E01004390,STROKE,1787,4,7.078548967936635,-3.0785489679366353,-0.07282555276037245,False
E01004391,STROKE,2615,2,3.409659942389486,-1.409659942389486,-0.027566302156789863,False
E01004392,STROKE,3084,3,4.20223588753595,-1.2022358875359496,-0.02164873394332074,False
E01004393,STROKE,1805,5,3.0096223221118272,1.9903776778881728,0.0468486293542751,False
E01004394,STROKE,2305,1,4.916345578515181,-3.9163455785151813,-0.08157283236857364,False
E01004395,STROKE,1890,3,2.650727279169981,0.3492727208300188,0.008034035848753096,False
E01004396,STROKE,2359,2,3.198382305123692,-1.1983823051236921,-0.024673537363959153,False
E01004397,STROKE,3490,2,4.935764777583304,-2.9357647775833042,-0.049694524812706205,False
E01004398,STROKE,2394,2,5.914058563882241,-3.914058563882241,-0.07999544275214104,False
E01004399,STROKE,2134,1,5.201504949528756,-4.201504949528756,-0.0909510405204364,False
E01004400,STROKE,2232,2,4.160889817787557,-2.160889817787557,-0.045738880215406376,False
E01004401,STROKE,2879,1,3.869815166594718,-2.869815166594718,-0.05348513471456249,False
E01004402,STROKE,2254,2,4.704573378116904,-2.704573378116904,-0.056966798490573504,False
E01004403,STROKE,2961,0,5.062253076713776,-5.062253076713776,-0.09303034880955709,False
E01004404,STROKE,3095,5,4.874766520738485,0.12523347926151462,0.0022510758029753828,False
E01004405,STROKE,1933,2,3.379104841287612,-1.379104841287612,-0.03136760468252817,False
E01004406,STROKE,2204,4,3.034025511680115,0.9659744883198851,0.020575948376226894,False
E01004407,STROKE,1897,2,3.8031080477790393,-1.8031080477790393,-0.041398831802672995,False
E01004408,STROKE,1865,0,3.2955436435360377,-3.2955436435360377,-0.07631108867962498,False
E01004409,STROKE,2038,1,4.022968714274326,-3.0229687142743256,-0.06696248509390615,False
E01004410,STROKE,2060,4,6.60170660100119,-2.6017066010011902,-0.05732244531371857,False
E01004411,STROKE,2263,1,3.253221153088732,-2.253221153088732,-0.04736543636879921,False
E01004412,STROKE,1955,1,2.849690682279099,-1.8496906822790988,-0.04183364705152748,False
E01004413,STROKE,1657,9,6.570579662132933,2.429420337867067,0.05968173069627688,False
E01004414,STROKE,2117,5,4.523039310380745,0.4769606896192551,0.010366261438561182,False
E01004415,STROKE,1818,5,5.266137279997293,-0.2661372799972934,-0.006241784558909796,False
E01004416,STROKE,2069,2,5.236205181298135,-3.2362051812981347,-0.07114687079217918,False
E01004417,STROKE,1993,4,5.494258124288547,-1.4942581242885469,-0.03347125345469696,False
E01004418,STROKE,1927,1,3.9763072355931515,-2.9763072355931515,-0.06780112543763055,False
E01004419,STROKE,2690,2,4.447665979034265,-2.447665979034265,-0.04719282892772376,False
E01004420,STROKE,3247,6,7.323467177002427,-1.3234671770024269,-0.023225872125785026,False
E01004421,STROKE,2634,5,3.5543977668938456,1.4456022331061544,0.02816702148978008,False
E01004422,STROKE,2822,0,4.560865617621013,-4.560865617621013,-0.0858556284563336,False
E01004423,STROKE,2409,9,5.370021392705331,3.629978607294669,0.07395808639169792,False
E01004424,STROKE,2648,7,4.744327739822968,2.2556722601770316,0.043834596007601194,False
E01004425,STROKE,2198,2,3.2192670736492994,-1.2192670736492994,-0.0260066852615203,False
E01004426,STROKE,2279,6,3.197875815989674,2.802124184010326,0.05869690683999037,False
E01004427,STROKE,2402,0,3.0643070512218933,-3.0643070512218933,-0.06252385957288771,False
E01004428,STROKE,2458,3,5.3072540316539785,-2.3072540316539785,-0.04653765270222782,False
E01004429,STROKE,2332,6,3.0385056327299838,2.9614943672700162,0.061326282309957146,False
E01004430,STROKE,3554,4,4.103380293378699,-0.1033802933786987,-0.0017341196066280075,False
E01004432,STROKE,2453,3,3.814531789315538,-0.8145317893155379,-0.016445961316454823,False
E01004434,STROKE,2474,3,4.112788663382933,-1.1127886633829327,-0.02237241387802889,False
E01004435,STROKE,2751,4,4.5534203991635795,-0.5534203991635795,-0.010551394673533044,False
E01004436,STROKE,1765,5,3.2703997887245158,1.7296002112754842,0.04116928976484482,False
E01004437,STROKE,2541,4,3.8785693829766896,0.12143061702331037,0.0024089393688074157,False
E01004438,STROKE,2829,5,3.774695793450021,1.2253042065499788,0.023037081075634482,False
E01004439,STROKE,2037,1,3.0186866543133966,-2.0186866543133966,-0.04472737363224885,False
E01004440,STROKE,2810,2,4.457965555759052,-2.457965555759052,-0.046368455781544964,False
E01004441,STROKE,1838,2,3.039703909973207,-1.0397039099732068,-0.024251406075404235,False
E01004442,STROKE,1904,3,2.468067310864167,0.5319326891358331,0.012190547416274825,False
E01004443,STROKE,2687,3,3.8091913974050158,-0.8091913974050158,-0.015610521935547723,False
E01004444,STROKE,4141,3,6.698000682088136,-3.6980006820881357,-0.05746645030855832,False
E01004445,STROKE,2171,4,3.482940276043211,0.5170597239567889,0.011097133182607738,False
E01004446,STROKE,2498,2,3.4104630255354538,-1.4104630255354538,-0.028220550989652527,False
E01004447,STROKE,2184,1,2.459958346487295,-1.4599583464872952,-0.031240224650406042,False
E01004448,STROKE,2073,2,3.2479719980299344,-1.2479719980299344,-0.02740975727645338,False
E01004449,STROKE,2177,0,5.31581336643866,-5.31581336643866,-0.1139306329963983,False
E01004450,STROKE,1904,4,3.8961329902996202,0.10386700970037976,0.0023803682920788194,False
E01004451,STROKE,1980,4,4.23209129939117,-0.23209129939117012,-0.005215864070948068,False
E01004452,STROKE,2311,6,5.331764969172576,0.6682350308274243,0.013900463001931922,False
E01004453,STROKE,2140,5,4.806738693327442,0.19326130667255814,0.004177707452568349,False
E01004454,STROKE,2219,7,4.870872770391585,2.1291272296084154,0.045198389781864676,False
E01004455,STROKE,2258,4,4.425622785900703,-0.42562278590070335,-0.008957006745044285,False
E01004456,STROKE,1939,6,5.836761755683947,0.16323824431605338,0.003707088981889007,False
E01004457,STROKE,2173,0,2.7174027480413074,-2.7174027480413074,-0.0582940389887423,False
E01004458,STROKE,2374,2,3.981057426482692,-1.9810574264826921,-0.040659001367157124,False
E01004459,STROKE,1912,2,4.757949482727969,-2.7579494827279687,-0.06307283657850105,False
E01004460,STROKE,2343,3,4.351410033070747,-1.3514100330707466,-0.027919073019667756,False
E01004461,STROKE,4933,3,4.03140205309055,-1.0314020530905497,-0.01468494870440906,False
E01004462,STROKE,2417,3,3.313000456186832,-0.31300045618683203,-0.00636658651891579,False
E01004463,STROKE,2212,0,2.499587318858428,-2.499587318858428,-0.05314663245171272,False
E01004464,STROKE,2235,3,3.7441760446786088,-0.7441760446786088,-0.015741166841920885,False
E01004465,STROKE,1856,1,2.571903049948413,-1.5719030499484128,-0.03648688355521372,False
E01004466,STROKE,1946,4,2.636838322245466,1.3631616777545341,0.03090124308340973,False
E01004467,STROKE,2836,1,5.015258730050669,-4.015258730050669,-0.07539810343669483,False
E01004468,STROKE,2088,4,3.3383363823736794,0.6616636176263206,0.014480114897261934,False
E01004469,STROKE,2181,1,5.044001251782954,-4.044001251782954,-0.08659313211397669,False
E01004470,STROKE,1688,0,3.7132581414786667,-3.7132581414786667,-0.09037928906414502,False
E01004471,STROKE,2011,4,4.6637942732236946,-0.6637942732236946,-0.014802240835315433,False
E01032580,STROKE,2069,3,3.2255176644543786,-0.2255176644543786,-0.004957929190340655,False
E01032581,STROKE,2159,1,3.053199020857215,-2.053199020857215,-0.04418803886479403,False
E01032739,STROKE,1438,1,1.368562046576596,-0.36856204657659597,-0.00971921451867557,False
E01032740,STROKE,914,1,1.3235645617454959,-0.32356456174549586,-0.01070256444951451,False
E01032741,STROKE,1785,2,2.3220555937472467,-0.3220555937472467,-0.007622751051504737,False
E01032742,STROKE,2071,1,4.793795411835018,-3.793795411835018,-0.08336501977389961,False
E01032764,STROKE,3492,2,3.2988212576211504,-1.2988212576211504,-0.02197921971866099,False
E01032765,STROKE,2097,2,3.2935294635843047,-1.2935294635843047,-0.02824731091189591,False
E01032766,STROKE,3766,2,2.388252870494501,-0.38825287049450097,-0.006326660316576474,False
E01032767,STROKE,2554,0,1.2851392156608052,-1.2851392156608052,-0.02542961175721443,False
E01032768,STROKE,1409,0,1.3185491560003606,-1.3185491560003606,-0.035126981220204724,False
E01032769,STROKE,1615,0,1.5821776053779348,-1.5821776053779348,-0.03937032226838753,False
E01032770,STROKE,2724,0,2.213467362672392,-2.213467362672392,-0.042410126817626695,False
E01032771,STROKE,2871,0,1.7864836215650097,-1.7864836215650097,-0.03334129335531805,False
E01032772,STROKE,3142,1,2.9121422867233417,-1.9121422867233417,-0.03411278017197671,False
E01032773,STROKE,3011,1,1.6962405294615808,-0.6962405294615808,-0.012688314156308307,False
E01032774,STROKE,1999,1,2.6384717721764277,-1.6384717721764277,-0.03664650538984755,False
E01032775,STROKE,1551,1,1.1972145895965856,-0.19721458959658555,-0.005007640477574567,False
E01032776,STROKE,2430,1,1.1216943120674294,-0.12169431206742942,-0.002468693327385342,False
E01032777,STROKE,1720,1,1.205017451557739,-0.20501745155773898,-0.00494340972166949,False
E01032778,STROKE,4870,0,2.3770146275034056,-2.3770146275034056,-0.03406178267331314,False
E01032779,STROKE,1789,0,1.1545487356319284,-1.1545487356319284,-0.027296508487359594,False
E01032780,STROKE,4210,3,2.8993858217313373,0.1006141782686627,0.0015506655431666838,False
E01032781,STROKE,2295,3,1.8647268262625185,1.1352731737374815,0.023697854613724735,False
E01032782,STROKE,3658,2,2.742234333272441,-0.742234333272441,-0.012272108573861965,False
E01032783,STROKE,1928,0,2.0162147728310766,-2.0162147728310766,-0.045918033199562405,False
E01032784,STROKE,1994,1,2.010179037282176,-1.010179037282176,-0.02262224882960351,False
E01032785,STROKE,2877,1,2.383799235577344,-1.383799235577344,-0.025799016805318625,False
E01032786,STROKE,1961,2,2.6890195776232346,-0.6890195776232346,-0.015559397113169055,False
E01032787,STROKE,3210,4,3.6900248344681548,0.30997516553184523,0.005471096618378329,False
E01033153,STROKE,3716,2,7.0336837025672905,-5.0336837025672905,-0.08257490258221116,False
E01033574,STROKE,932,1,0.5711460904548628,0.42885390954513725,0.014047576873668243,False
E01033575,STROKE,1550,1,0.9994494023732851,0.0005505976267149437,1.3985193703760267e-05,False
E01033576,STROKE,4448,3,4.15885323857879,-1.1588532385787902,-0.017375849628342738,False
E01033577,STROKE,8781,9,5.7656654195901496,3.2343345804098504,0.03451540355505944,False
E01033578,STROKE,4068,5,3.562458304178984,1.4375416958210159,0.022538757873839584,False
E01033579,STROKE,2310,4,1.6832518373230831,2.316748162676917,0.048202863386355654,False
E01033580,STROKE,1819,1,1.218008549600617,-0.218008549600617,-0.00511160370264018,False
E01033581,STROKE,2481,3,4.512757478033275,-1.5127574780332749,-0.030370778633727204,False
E01033582,STROKE,1727,1,1.4725469316006088,-0.4725469316006088,-0.011371003120478151,False
E01033583,STROKE,21865,9,17.490336593759658,-8.490336593759658,-0.057418278448525636,False
E01033584,STROKE,2020,2,4.234641557775315,-2.2346415577753147,-0.04972012208818082,False
E01033585,STROKE,4941,7,8.244377517415963,-1.2443775174159626,-0.017702912754286974,False
E01033586,STROKE,2855,4,4.244551694138439,-0.2445516941384387,-0.00457685990850274,False
E01033587,STROKE,5294,5,5.297141869442678,-0.29714186944267773,-0.004083869754934881,False
E01033588,STROKE,2633,2,4.0082281290317,-2.0082281290317,-0.03913700757637818,False
E01033589,STROKE,3499,2,1.4339200060893804,0.5660799939106196,0.00956986552871766,False
E01033590,STROKE,1231,2,0.9352141924168808,1.0647858075831191,0.030348220257719834,False
E01033591,STROKE,4246,2,4.4897509952237025,-2.4897509952237025,-0.03820902183459584,False
E01033592,STROKE,2554,3,2.546018661641794,0.4539813383582061,0.0089831273054209,False
E01033698,STROKE,1148,4,2.86844913098913,1.1315508690108702,0.03339666794129668,False
E01033699,STROKE,1977,3,2.911255561538972,0.08874443846102809,0.001995895555425059,False
E01033700,STROKE,3308,0,4.48856835470753,-4.48856835470753,-0.07804140739442193,False
E01033701,STROKE,4015,4,9.325811760918247,-5.325811760918247,-0.08405102955822161,False
