PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01002297,ASTHMA,1881,74,88.96682634725923,-14.966826347259229,-0.34509234208570194,False
E01002298,ASTHMA,1754,78,79.28577445085568,-1.2857744508556834,-0.030700821549714034,False
E01002299,ASTHMA,2076,93,91.29984247142991,1.700157528570088,0.03731431627940663,False
E01002300,ASTHMA,2163,92,95.86511942858662,-3.865119428586624,-0.08310643598926397,False
E01002301,ASTHMA,1796,64,83.0987952414399,-19.098795241439902,-0.4506639371289145,False
E01002302,ASTHMA,1913,105,90.28984104474809,14.710158955251913,0.3363255651532141,False
E01002303,ASTHMA,2494,107,118.39519742312999,-11.395197423129986,-0.2281779264599006,False
E01002304,ASTHMA,1568,55,77.06615721271531,-22.06615721271531,-0.5572546214228372,False
E01002305,ASTHMA,1949,84,89.82441420784568,-5.8244142078456775,-0.13193084165681007,False
E01002306,ASTHMA,1943,99,89.14117800223235,9.858821997767649,0.22366015685894858,False
E01002307,ASTHMA,2028,106,91.84613116225329,14.153868837746714,0.31429769167491234,False
E01002308,ASTHMA,2004,93,93.01790652360013,-0.017906523600132118,-0.00040000223766969447,False
E01002309,ASTHMA,1995,61,92.36734337480569,-31.367343374805685,-0.7022735118242807,False
E01002310,ASTHMA,2077,84,105.32745308921564,-21.327453089215638,-0.46797294634794245,False
E01002311,ASTHMA,2109,67,95.39775538882486,-28.397755388824862,-0.6183661731518006,False
E01002312,ASTHMA,1847,75,89.50317155453662,-14.503171554536621,-0.33746562129367685,False
E01002313,ASTHMA,2517,102,113.46144411968,-11.461444119679996,-0.22845345663145525,False
E01002314,ASTHMA,2136,85,101.30768545110801,-16.307685451108014,-0.35285128376051283,False
E01002315,ASTHMA,1881,60,84.28693024337717,-24.28693024337717,-0.5599873644083464,False
E01002316,ASTHMA,2317,96,108.67986049915103,-12.679860499151033,-0.26342164572142474,False
E01002317,ASTHMA,1589,62,73.21868347690481,-11.218683476904815,-0.28143619235652984,False
E01002318,ASTHMA,1737,94,79.39174086011646,14.608259139883543,0.3505085006635584,False
E01002319,ASTHMA,2116,89,93.72418398981314,-4.724183989813142,-0.1026996519524596,False
E01002320,ASTHMA,1723,54,76.79825686509558,-22.79825686509558,-0.5492360103444859,False
E01002321,ASTHMA,1871,66,87.18979635329609,-21.18979635329609,-0.489880203014237,False
E01002322,ASTHMA,1994,70,87.36216639174987,-17.362166391749867,-0.38881350121050967,False
E01002323,ASTHMA,1762,62,80.00821702715176,-18.00821702715176,-0.4290103441922458,False
E01002324,ASTHMA,1556,60,78.4356498136638,-18.4356498136638,-0.4673622750901114,False
E01002325,ASTHMA,2257,109,105.18113480614484,3.81886519385516,0.08038380289713144,False
E01002326,ASTHMA,1885,65,86.21426759215412,-21.214267592154116,-0.4886212668572764,False
E01002327,ASTHMA,1698,83,79.93113540758674,3.068864592413263,0.07447472075903692,False
E01002328,ASTHMA,1938,62,84.19983455413518,-22.19983455413518,-0.5042812857783454,False
E01002329,ASTHMA,1946,86,89.07484548650034,-3.0748454865003367,-0.06970306558117743,False
E01002330,ASTHMA,2011,96,91.31383504493192,4.6861649550680795,0.10449885613212727,False
E01002331,ASTHMA,1819,73,86.24652826528472,-13.246528265284724,-0.31058875008343045,False
E01002332,ASTHMA,1810,82,84.15364211132058,-2.153642111320579,-0.05062141109932574,False
E01002333,ASTHMA,1310,65,61.747470218937245,3.252529781062755,0.0898639768392145,False
E01002334,ASTHMA,1880,75,89.07057209750322,-14.070572097503216,-0.3245135468691791,False
E01002335,ASTHMA,1518,68,70.5443509596704,-2.544350959670396,-0.06530420255134205,False
E01002336,ASTHMA,1709,77,80.1315411773859,-3.1315411773858983,-0.07575077760383325,False
E01002337,ASTHMA,1488,59,73.90321712975677,-14.903217129756769,-0.38634790649091966,False
E01002338,ASTHMA,1530,70,67.36170107640582,2.638298923594178,0.06744943015034793,False
E01002339,ASTHMA,1779,66,81.11803095453243,-15.11803095453243,-0.3584323966826675,False
E01002340,ASTHMA,1602,88,69.9158304445169,18.0841695554831,0.4518219383669595,False
E01002341,ASTHMA,1504,68,68.8427425696863,-0.842742569686294,-0.021730564787529383,False
E01002342,ASTHMA,1816,65,81.88772042586423,-16.88772042586423,-0.3962899955371811,False
E01002343,ASTHMA,1888,105,89.25872396210391,15.741276037896085,0.36227547934545556,False
E01002344,ASTHMA,2059,89,94.69943573906947,-5.699435739069472,-0.12560406300325203,False
E01002345,ASTHMA,2142,76,97.31768227725341,-21.31768227725341,-0.4606067009872548,False
E01002346,ASTHMA,1685,73,78.03882989436102,-5.038829894361015,-0.12275233009036927,False
E01002347,ASTHMA,1652,53,75.85863079677561,-22.858630796775614,-0.5623998441386935,False
E01002348,ASTHMA,1672,94,78.92858701339635,15.071412986603647,0.36858345270848153,False
E01002349,ASTHMA,1669,82,79.12874084058635,2.871259159413654,0.07028201839273672,False
E01002350,ASTHMA,1998,87,91.08532325113791,-4.085323251137908,-0.09139631458359503,False
E01002351,ASTHMA,1923,63,82.30298688324986,-19.302986883249858,-0.4401846292864742,False
E01002352,ASTHMA,2147,101,95.80562670474019,5.194373295259808,0.11210297417577142,False
E01002353,ASTHMA,2347,83,107.0594707603798,-24.059470760379796,-0.4966260829254018,False
E01002354,ASTHMA,1492,47,67.30546582258536,-20.30546582258536,-0.5256885834575467,False
E01002355,ASTHMA,1587,50,68.28148588093109,-18.281485880931086,-0.45890525193660453,False
E01002356,ASTHMA,2727,83,120.07456066576262,-37.07456066576262,-0.7099592866429856,False
E01002358,ASTHMA,2427,83,101.60824767043631,-18.608247670436313,-0.37772052930011407,False
E01002359,ASTHMA,1368,74,63.307218163184565,10.692781836815435,0.28909971090156755,False
E01002360,ASTHMA,1553,71,77.92434255633266,-6.924342556332661,-0.17570851850576935,False
E01002361,ASTHMA,2178,96,98.52620766301368,-2.526207663013679,-0.05413025967279979,False
E01002362,ASTHMA,1626,102,73.9124104221604,28.087589577839594,0.696553052654173,False
E01002363,ASTHMA,1717,77,81.88024469108167,-4.880244691081671,-0.11777590500664575,False
E01002364,ASTHMA,1459,68,70.54492602148628,-2.544926021486276,-0.06662657927349591,False
E01002365,ASTHMA,1487,60,66.47155597664697,-6.471555976646968,-0.16782367527988598,False
E01002366,ASTHMA,1558,60,69.76034178715315,-9.760341787153152,-0.2472756199509171,False
E01002367,ASTHMA,1876,90,82.35483536579642,7.6451646342035815,0.17651045120285783,False
E01002368,ASTHMA,2601,92,122.15488576072184,-30.15488576072184,-0.5912722698180752,False
E01002369,ASTHMA,2030,68,96.00526410735492,-28.00526410735492,-0.6215723022762484,False
E01002370,ASTHMA,3304,135,147.95369059478557,-12.95369059478557,-0.22535827006487516,False
E01002371,ASTHMA,1865,70,85.3969894361321,-15.396989436132102,-0.35653025823661116,False
E01002372,ASTHMA,1776,65,77.85909820758299,-12.859098207582988,-0.3051328970473506,False
E01002373,ASTHMA,1821,80,81.84136534047856,-1.8413653404785606,-0.04315041643870261,False
E01002374,ASTHMA,1839,83,81.83370309275436,1.1662969072456377,0.027196828292939176,False
E01002375,ASTHMA,2004,64,95.19178272270167,-31.191782722701674,-0.6967730400721404,False
E01002376,ASTHMA,1472,63,68.66780130345393,-5.667801303453928,-0.14772728347270256,False
E01002377,ASTHMA,1875,59,82.76766880258724,-23.767668802587238,-0.5488907992473445,False
E01002378,ASTHMA,1736,75,77.39463446141997,-2.394634461419969,-0.05747306624162613,False
E01002379,ASTHMA,1817,76,77.45694569055563,-1.456945690555628,-0.034179515289106246,False
E01002380,ASTHMA,2424,79,108.28232587908916,-29.282325879089157,-0.5947565886198783,False
E01002381,ASTHMA,1601,67,74.58797909911131,-7.587979099111308,-0.1896402241646153,False
E01002382,ASTHMA,1905,61,82.06172782775846,-21.06172782775846,-0.4825546514630191,False
E01002383,ASTHMA,1879,79,81.8806689874225,-2.8806689874224958,-0.0664553526693088,False
E01002384,ASTHMA,1770,99,80.52233366828858,18.47766633171142,0.4391981349371127,False
E01002385,ASTHMA,1679,78,81.7687250697432,-3.7687250697431978,-0.09197485430532266,False
E01002386,ASTHMA,2249,87,98.38219811678884,-11.382198116788842,-0.2400111472602338,False
E01002387,ASTHMA,1757,87,82.37355882793881,4.626441172061192,0.1103725721255052,False
E01002388,ASTHMA,1791,88,82.68832808386826,5.311671916131743,0.12551147961721357,False
E01002389,ASTHMA,1732,90,82.9380947569075,7.061905243092497,0.1696867540302204,False
E01002390,ASTHMA,1610,64,72.69197832474491,-8.691978324744909,-0.21662356392105742,False
E01002391,ASTHMA,1915,116,89.53937329899956,26.460626701000436,0.6046662611889366,False
E01002702,ASTHMA,1,0,0.0683498498806822,-0.0683498498806822,-0.0683498498806822,False
E01002713,ASTHMA,1,0,0.04716615516012429,-0.04716615516012429,-0.04716615516012429,False
E01003479,ASTHMA,1954,59,88.25568610646945,-29.255686106469454,-0.6618323752410661,False
E01003480,ASTHMA,3036,84,130.47868126018483,-46.47868126018483,-0.84353462442903,False
E01003481,ASTHMA,2424,80,106.10065042189932,-26.100650421899317,-0.5301332233575872,False
E01003482,ASTHMA,6222,234,265.80563711351135,-31.805637113511352,-0.4032172433347363,False
E01003483,ASTHMA,2543,151,123.4164440942018,27.583555905798207,0.5469870846608741,False
E01003484,ASTHMA,2035,69,88.43907217992545,-19.439072179925446,-0.43091670026040724,False
E01003485,ASTHMA,2097,78,92.74539685374533,-14.745396853745333,-0.32200102214362125,False
E01003486,ASTHMA,1478,123,77.38205382049647,45.617946179503534,1.1865840641507037,False
E01003487,ASTHMA,1675,77,85.82618590277781,-8.826185902777809,-0.21565804550556383,False
E01003488,ASTHMA,2380,117,124.32100745536569,-7.321007455365688,-0.1500660221110538,False
E01003489,ASTHMA,3791,173,178.5445031578702,-5.544503157870196,-0.09005042004487923,False
E01003490,ASTHMA,2624,96,125.9588167055844,-29.958816705584397,-0.5848476383302914,False
E01003491,ASTHMA,2572,107,126.31525117855954,-19.315251178559535,-0.38085957463009973,False
E01003492,ASTHMA,2736,100,128.35233285398346,-28.352332853983455,-0.5420392707199211,False
E01003493,ASTHMA,3890,111,179.7050555795137,-68.7050555795137,-1.101574552236353,False
E01003494,ASTHMA,2597,96,116.08864808973799,-20.088648089737987,-0.3941982900818806,False
E01003495,ASTHMA,2873,113,126.5739889414736,-13.573988941473601,-0.2532442993966594,False
E01003496,ASTHMA,1762,86,81.04881912925936,4.951180870740643,0.11795214408577476,False
E01003497,ASTHMA,2229,108,105.56220114733992,2.4377988526600802,0.05163483981607018,False
E01003498,ASTHMA,2245,114,105.13029247738785,8.869707522612146,0.18719796642990894,False
E01003499,ASTHMA,3261,171,161.45898396986496,9.54101603013504,0.1670779839176755,False
E01003500,ASTHMA,2635,123,122.5906779097243,0.409322090275694,0.007973975069022367,False
E01003501,ASTHMA,3195,139,152.57139387750712,-13.57139387750712,-0.2400982661233566,False
E01003502,ASTHMA,3183,133,147.08600168565172,-14.086001685651723,-0.2496717565439992,False
E01003503,ASTHMA,3668,149,164.33175680175006,-15.33175680175006,-0.2531496073990317,False
E01003506,ASTHMA,1778,86,86.2399308405328,-0.2399308405327929,-0.005690103907135641,False
E01003507,ASTHMA,3068,120,144.44968545407048,-24.449685454070476,-0.4414134871344332,False
E01003508,ASTHMA,2999,148,136.14247822517822,11.857521774821777,0.2165238287185158,False
E01003509,ASTHMA,2422,102,109.86891719177258,-7.8689171917725815,-0.15989243103041204,False
E01003511,ASTHMA,2149,92,100.65955807082078,-8.659558070820779,-0.18680027927653928,False
E01003512,ASTHMA,2474,81,116.36468055604892,-35.364680556048924,-0.7110004766394192,False
E01003513,ASTHMA,1917,73,84.13728106935011,-11.13728106935011,-0.2543713082298198,False
E01003514,ASTHMA,1980,98,92.8988653334946,5.101134666505402,0.11463947635214727,False
E01003515,ASTHMA,3324,115,150.77252032232198,-35.77252032232198,-0.6204674905281728,False
E01003516,ASTHMA,2288,87,111.73984198527718,-24.73984198527718,-0.5172123797256502,False
E01003517,ASTHMA,2180,114,107.11812271313015,6.881877286869852,0.14739361735327625,False
E01003518,ASTHMA,2059,53,88.12126704102822,-35.12126704102822,-0.774001855646078,False
E01003519,ASTHMA,2169,68,97.4688560478592,-29.468856047859205,-0.6327519631893569,False
E01003520,ASTHMA,2896,93,131.27395024219763,-38.27395024219763,-0.7112200792195202,False
E01003521,ASTHMA,3279,124,143.22809444114714,-19.228094441147135,-0.3357882833307682,False
E01003522,ASTHMA,2636,108,125.55368320219652,-17.553683202196524,-0.34189720719754746,False
E01003523,ASTHMA,2934,126,142.54043099401895,-16.540430994018948,-0.30536324847642665,False
E01003524,ASTHMA,2805,89,135.65978829120294,-46.65978829120294,-0.8810008575528571,False
E01003525,ASTHMA,3064,102,149.36327996507958,-47.363279965079585,-0.8556524332371968,False
E01003526,ASTHMA,2230,86,111.8560454864377,-25.856045486437694,-0.5475322085236021,False
E01003527,ASTHMA,2316,97,105.94197288528134,-8.941972885281345,-0.18580785556249632,False
E01003528,ASTHMA,1657,116,84.20392086979417,31.796079130205825,0.7811102106408269,False
E01003529,ASTHMA,3419,150,157.53113776289686,-7.531137762896861,-0.12879857009870466,False
E01003530,ASTHMA,2556,93,119.13401308973901,-26.134013089739014,-0.5169227898316723,False
E01003531,ASTHMA,2901,126,140.17097674185283,-14.170976741852826,-0.26310307314882575,False
E01003532,ASTHMA,3070,114,146.8429871199893,-32.84298711998929,-0.592752592693237,False
E01003533,ASTHMA,2741,99,131.41820127992924,-32.418201279929235,-0.6192049174087375,False
E01003534,ASTHMA,3275,186,152.87163229833337,33.12836770166663,0.5788877850300929,False
E01003535,ASTHMA,2203,143,110.71288949322002,32.28711050677998,0.6878946496144851,False
E01003536,ASTHMA,2490,110,116.59118332940157,-6.591183329401574,-0.1320881075089414,False
E01003537,ASTHMA,2755,129,128.6981679622964,0.3018320377036048,0.005750485783450487,False
E01003538,ASTHMA,2531,133,123.13643174547626,9.863568254523742,0.1960595410168177,False
E01003539,ASTHMA,3047,103,143.0992745939475,-40.09927459394751,-0.7264409021383466,False
E01003540,ASTHMA,2141,117,106.35960406766365,10.640395932336347,0.22995849349997713,False
E01003541,ASTHMA,2510,120,116.55475981277309,3.445240187226915,0.06876740619258165,False
E01003542,ASTHMA,2562,154,125.48763295040425,28.512367049595753,0.5633051353880909,False
E01003543,ASTHMA,3092,133,136.42435648330883,-3.424356483308827,-0.06158277101505231,False
E01003544,ASTHMA,2407,95,109.05682419303236,-14.056824193032355,-0.2865161904254484,False
E01003545,ASTHMA,2009,98,93.09533318130227,4.904666818697734,0.10942575255517814,False
E01003546,ASTHMA,2229,95,108.45781548776246,-13.45781548776246,-0.28504900895600543,False
E01003547,ASTHMA,2359,100,105.31062165124446,-5.31062165124446,-0.10934058453433697,False
E01003548,ASTHMA,3001,110,129.3838951882588,-19.383895188258805,-0.3538409196578685,False
E01003549,ASTHMA,2806,93,122.69803140444046,-29.698031404440457,-0.5606396755442984,False
E01003550,ASTHMA,2202,77,101.70614355780556,-24.70614355780556,-0.5264974878164805,False
E01003551,ASTHMA,2481,85,118.64878486024367,-33.648784860243666,-0.6755476744448081,False
E01003552,ASTHMA,2211,95,107.39984649105006,-12.399846491050056,-0.26370716956633994,False
E01003553,ASTHMA,2932,117,136.26959604267685,-19.269596042676852,-0.35586938471793017,False
E01003554,ASTHMA,2609,119,113.59504548923613,5.404954510763872,0.10581689252002069,False
E01003555,ASTHMA,2417,126,119.48497902289799,6.515020977102012,0.13251879958447246,False
E01003556,ASTHMA,2962,130,146.10032140650839,-16.100321406508385,-0.2958298673156128,False
E01003557,ASTHMA,2540,94,123.09856998251709,-29.09856998251709,-0.5773707630650353,False
E01003558,ASTHMA,2772,88,137.3077201384442,-49.30772013844421,-0.9365227018146002,False
E01003559,ASTHMA,3165,130,131.76569128599135,-1.7656912859913518,-0.03138541795933397,False
E01003560,ASTHMA,2376,89,114.2836899835239,-25.2836899835239,-0.5187011829218628,False
E01003561,ASTHMA,2806,114,131.7254938911583,-17.725493891158294,-0.33462201614197074,False
E01003562,ASTHMA,3289,118,157.5892982025823,-39.58929820258231,-0.6903127047471721,False
E01003563,ASTHMA,2771,121,131.34236572531674,-10.34236572531674,-0.196472435283248,False
E01003564,ASTHMA,3598,137,171.0202870504044,-34.02028705040439,-0.5671623511582943,False
E01003565,ASTHMA,2718,95,127.9141078819245,-32.914107881924494,-0.631331359414409,False
E01003566,ASTHMA,2719,124,133.44653883689963,-9.446538836899634,-0.18116241881884915,False
E01003567,ASTHMA,3053,135,147.43849749522326,-12.43849749522326,-0.22511504496936863,False
E01003568,ASTHMA,3260,157,155.64931258958916,1.350687410410842,0.023656258206746855,False
E01003569,ASTHMA,2969,130,142.9133963257543,-12.913396325754292,-0.23699292514733503,False
E01003570,ASTHMA,2941,117,142.10512519139533,-25.10512519139533,-0.4629295237099816,False
E01003571,ASTHMA,3143,93,151.35166983608295,-58.35166983608295,-1.0408331076388382,False
E01003572,ASTHMA,2602,93,126.02043721046788,-33.020437210467875,-0.6473351254421673,False
E01003573,ASTHMA,3307,117,159.66083654687066,-42.660836546870655,-0.7418434558559611,False
E01003574,ASTHMA,3944,167,194.05450832009086,-27.05450832009086,-0.43079553410090543,False
E01003575,ASTHMA,2391,115,115.63865689410476,-0.6386568941047557,-0.013061041715789869,False
E01003576,ASTHMA,2541,133,129.83109983547936,3.168900164520636,0.06286460984274385,False
E01003577,ASTHMA,2728,146,137.6486155438577,8.351384456142313,0.15989551933063806,False
E01003578,ASTHMA,2690,135,122.25740173250435,12.742598267495651,0.24568681563727898,False
E01003579,ASTHMA,2534,126,125.09024157818,0.9097584218200012,0.018072689173203607,False
E01003580,ASTHMA,2533,133,123.03911177538158,9.960888224618415,0.19791580258405803,False
E01003581,ASTHMA,2377,120,115.96631517541368,4.033684824586317,0.08273463787693047,False
E01003582,ASTHMA,2113,117,102.41929353570694,14.580706464293058,0.31719681537910077,False
E01003583,ASTHMA,2287,138,110.03403432040471,27.965965679595286,0.5847856918349307,False
E01003584,ASTHMA,2557,163,125.89636684214805,37.103633157851945,0.7337549996398395,False
E01003585,ASTHMA,2309,127,111.70140652129749,15.298593478702514,0.31837542524782275,False
E01003586,ASTHMA,2638,109,127.89536638524723,-18.89536638524723,-0.36788994816707016,False
